,population,gdp,carbon_intensity_elec,electricity_demand,electricity_generation,fossil_electricity,fossil_share_elec,greenhouse_gas_emissions,net_elec_imports,per_capita_electricity,renewables_electricity,gdp_per_capita,clusters,cluster
984,5479457.0,201844000000.0,191.194,84.7,68.36,14.58,21.328,13.07,16.34,12475.688,30.53,36836.49675506168,0,pink
985,5495217.0,204640000000.0,201.519,87.43,68.48,14.87,21.714,13.8,18.95,12461.747,30.41,37239.65768776738,0,pink
986,5508146.0,211331000000.0,188.291,87.56,67.13,13.17,19.619,12.64,20.43,12187.403,31.48,38366.99317701456,0,pink
987,5515465.0,214536000000.0,199.628,89.92,69.98,15.05,21.506,13.97,19.94,12687.961,32.14,38897.17367438648,0,pink
988,58665456.0,2031950000000.0,81.278,464.12,533.6,50.61,9.485,43.37,-69.48,9095.642,67.83,34636.22612939376,2,dark purple
989,59014776.0,2077910000000.0,72.252,475.26,543.65,46.48,8.55,39.28,-68.39,9212.1,76.09,35209.99554416677,2,dark purple
990,59372784.0,2107290000000.0,78.28,475.09,552.12,52.67,9.54,43.22,-77.03,9299.211,62.69,35492.524655741254,2,dark purple
991,59728260.0,2130780000000.0,83.369,493.51,559.92,57.38,10.248,46.68,-66.41,9374.457,61.47,35674.57012811021,2,dark purple
992,60108436.0,2196570000000.0,80.449,505.28,567.19,56.53,9.967,45.63,-61.91,9436.113,62.42,36543.45622967132,2,dark purple
993,60510080.0,2238360000000.0,88.144,509.53,569.86,63.35,11.117,50.23,-60.33,9417.604,54.98,36991.52273472453,2,dark purple
994,60919152.0,2296440000000.0,80.194,504.66,568.0,56.9,10.018,45.55,-63.34,9323.833,60.91,37696.519478800365,2,dark purple
995,61329380.0,2353920000000.0,82.869,505.4,562.21,58.18,10.348,46.59,-56.81,9167.059,64.3,38381.60437949968,2,dark purple
996,61721004.0,2361540000000.0,78.999,519.36,567.35,55.57,9.795,44.82,-47.99,9192.171,72.33,38261.52925185728,2,dark purple
997,62093300.0,2294310000000.0,78.513,503.28,529.21,51.32,9.697,41.55,-25.93,8522.82,68.15,36949.397116919215,2,dark purple
998,62444568.0,2341290000000.0,81.641,532.12,562.83,57.63,10.239,45.95,-30.71,9013.274,76.68,37493.89378432404,2,dark purple
999,62775272.0,2391850000000.0,79.362,510.99,567.4,58.99,10.397,45.03,-56.41,9038.591,66.02,38101.7863212126,2,dark purple
1000,63071412.0,2395400000000.0,80.165,522.56,567.08,56.42,9.949,45.46,-44.52,8991.078,85.25,37979.17192657745,2,dark purple
1001,63335180.0,2415700000000.0,77.908,527.99,576.45,53.35,9.255,44.91,-48.46,9101.577,99.42,38141.51945253807,2,dark purple
1002,63588496.0,2424450000000.0,56.924,499.0,566.19,35.68,6.302,32.23,-67.19,8903.97,94.03,38127.179482276166,2,dark purple
1003,63809768.0,2453070000000.0,64.382,509.86,573.92,44.65,7.78,36.95,-64.06,8994.234,91.84,38443.48721029671,2,dark purple
1004,63989320.0,2479390000000.0,75.396,517.15,558.65,56.45,10.105,42.12,-41.5,8730.363,99.0,38746.93464471884,2,dark purple
1005,64144092.0,2536200000000.0,84.736,515.95,556.08,65.09,11.705,47.12,-40.13,8669.232,92.63,39539.10517589055,2,dark purple
1006,64277812.0,2581670000000.0,66.617,512.86,575.83,49.27,8.556,38.36,-62.97,8958.457,113.62,40164.24827901734,2,dark purple
1007,1272941.0,12538006528.0,281.25,1.28,1.28,0.48,37.5,0.36,0.0,1005.545,0.8,9849.636807990317,0,pink
1008,1306593.0,13408100352.0,266.667,1.35,1.35,0.48,35.556,0.36,0.0,1033.222,0.87,10261.879829449568,0,pink
1009,1341696.0,13745928192.0,267.606,1.42,1.42,0.51,35.915,0.38,0.0,1058.362,0.91,10245.188322839153,0,pink
1010,1378406.0,14717086720.0,287.671,1.46,1.46,0.57,39.041,0.42,0.0,1059.194,0.89,10676.888173731108,0,pink
1011,1417115.0,15597621248.0,297.297,1.48,1.48,0.6,40.541,0.44,0.0,1044.375,0.88,11006.602320912558,0,pink
1012,1458362.0,16662218752.0,344.371,1.51,1.51,0.71,47.02,0.52,0.0,1035.408,0.8,11425.296841250663,0,pink
1013,1502540.0,17083860992.0,304.348,1.61,1.61,0.67,41.615,0.49,0.0,1071.519,0.94,11369.987482529585,0,pink
1014,1549774.0,19294894080.0,380.952,1.68,1.68,0.89,52.976,0.64,0.0,1084.029,0.79,12450.134071161345,0,pink
1015,1599988.0,19821185024.0,361.582,1.77,1.77,0.89,50.282,0.64,0.0,1106.258,0.88,12388.333552501645,0,pink
1016,1653549.0,21001807872.0,348.066,1.81,1.81,0.87,48.066,0.63,0.0,1094.615,0.94,12701.049604214932,0,pink
1017,1711117.0,23885381632.0,374.332,1.87,1.87,0.97,51.872,0.7,0.0,1092.853,0.9,13958.941224942537,0,pink
1018,1772508.0,27165933568.0,413.265,1.96,1.96,1.13,57.653,0.81,0.0,1105.778,0.83,15326.2685234707,0,pink
1019,1836711.0,29020540928.0,408.654,2.08,2.08,1.18,56.731,0.85,0.0,1132.459,0.9,15800.276106583997,0,pink
1020,1902230.0,31179700224.0,386.139,2.2,2.02,1.09,53.96,0.78,0.18,1061.911,0.93,16391.13052785415,0,pink
1021,1966858.0,33268465664.0,421.875,2.31,1.92,1.13,58.854,0.81,0.39,976.176,0.79,16914.523399248956,0,pink
1022,2028524.0,35035176960.0,390.244,2.39,2.05,1.12,54.634,0.8,0.34,1010.587,0.93,17271.265688747088,0,pink
1023,2086210.0,36204781568.0,410.714,2.59,2.24,1.28,57.143,0.92,0.35,1073.717,0.96,17354.33229061312,0,pink
1024,2140225.0,36385443840.0,410.959,2.65,2.19,1.25,57.078,0.9,0.46,1023.257,0.94,17000.75638776297,0,pink
1025,2192013.0,36693262336.0,414.747,2.68,2.17,1.26,58.065,0.9,0.51,989.958,0.91,16739.52770170615,0,pink
1026,1437540.0,1955249536.0,727.273,0.11,0.11,0.11,100.0,0.08,0.0,76.52,0.0,1360.135743005412,0,pink
1027,1479456.0,2082662912.0,692.308,0.13,0.13,0.13,100.0,0.09,0.0,87.87,0.0,1407.7221032595764,0,pink
1028,1522230.0,2108436352.0,714.286,0.14,0.14,0.14,100.0,0.1,0.0,91.97,0.0,1385.0970957082702,0,pink
1029,1566263.0,2172586752.0,687.5,0.16,0.16,0.16,100.0,0.11,0.0,102.154,0.0,1387.1149047126823,0,pink
1030,1612237.0,2391385088.0,705.882,0.17,0.17,0.17,100.0,0.12,0.0,105.444,0.0,1483.2714346588002,0,pink
1031,1660377.0,2386414848.0,684.211,0.19,0.19,0.19,100.0,0.13,0.0,114.432,0.0,1437.2728892293735,0,pink
1032,1711297.0,2432257536.0,700.0,0.2,0.2,0.2,100.0,0.14,0.0,116.87,0.0,1421.2948050513733,0,pink
1033,1764889.0,2539291136.0,681.818,0.22,0.22,0.22,100.0,0.15,0.0,124.654,0.0,1438.7823460852212,0,pink
1034,1820544.0,2704420864.0,695.652,0.23,0.23,0.23,100.0,0.16,0.0,126.336,0.0,1485.5015116360823,0,pink
1035,1878124.0,2899496192.0,695.652,0.23,0.23,0.23,100.0,0.16,0.0,122.463,0.0,1543.8257495245257,0,pink
1036,1937284.0,3111135744.0,695.652,0.23,0.23,0.23,100.0,0.16,0.0,118.723,0.0,1605.9265156786512,0,pink
1037,1998215.0,3000861952.0,708.333,0.24,0.24,0.24,100.0,0.17,0.0,120.107,0.0,1501.7713068914006,0,pink
1038,2061020.0,3174000128.0,720.0,0.25,0.25,0.25,100.0,0.18,0.0,121.299,0.0,1540.0142298473572,0,pink
1039,2124876.0,3327260928.0,720.0,0.25,0.25,0.25,100.0,0.18,0.0,117.654,0.0,1565.8612210783124,0,pink
1040,2189023.0,3357018112.0,692.308,0.26,0.26,0.26,100.0,0.18,0.0,118.774,0.0,1533.569136550872,0,pink
1041,2253137.0,3514848000.0,714.286,0.28,0.28,0.28,100.0,0.2,0.0,124.271,0.0,1559.9797082911514,0,pink
1042,2317212.0,3593880064.0,689.655,0.29,0.29,0.29,100.0,0.2,0.0,125.15,0.0,1550.950048592878,0,pink
1043,2381189.0,3732270080.0,700.0,0.3,0.3,0.3,100.0,0.21,0.0,125.987,0.0,1567.397665619991,0,pink
1044,2444916.0,3939021824.0,709.677,0.31,0.31,0.31,100.0,0.22,0.0,126.794,0.0,1611.1072216795997,0,pink
1045,4265175.0,23550461952.0,118.294,7.52,7.27,1.47,20.22,0.86,0.25,1704.502,5.8,5521.569912606165,0,pink
1046,4144485.0,24543610880.0,113.235,7.07,6.8,1.31,19.265,0.77,0.27,1640.735,5.49,5921.992932776931,0,pink
1047,4061127.0,25794070528.0,54.469,7.61,7.16,0.46,6.425,0.39,0.45,1763.057,6.7,6351.45626521899,0,pink
1048,4017826.0,28539744256.0,63.739,7.97,7.06,0.6,8.499,0.45,0.91,1757.169,6.46,7103.280295363712,0,pink
1049,3988861.0,30055133184.0,79.295,8.09,6.81,0.82,12.041,0.54,1.28,1707.254,5.99,7534.765734880208,0,pink
1050,3961183.0,32780605440.0,88.235,8.49,7.14,0.97,13.585,0.63,1.35,1802.492,6.17,8275.458477934495,0,pink
1051,3933866.0,35705843712.0,146.273,7.73,7.11,1.85,26.02,1.04,0.62,1807.382,5.26,9076.527698706564,0,pink
1052,3906476.0,40006930432.0,105.263,7.97,8.17,1.42,17.381,0.86,-0.2,2091.399,6.75,10241.181676784909,0,pink
1053,3879701.0,40781258752.0,91.566,8.18,8.3,1.21,14.578,0.76,-0.12,2139.34,7.09,10511.443730328703,0,pink
1054,3855203.0,39112843264.0,84.323,7.93,8.42,1.08,12.827,0.71,-0.49,2184.062,7.34,10145.469191635304,0,pink
1055,3836834.0,41359867904.0,57.114,8.72,9.98,0.71,7.114,0.57,-1.26,2601.103,9.27,10779.68656032552,0,pink
1056,3821667.0,44138078208.0,125.251,9.53,9.98,2.17,21.743,1.25,-0.45,2611.426,7.81,11549.43070864102,0,pink
1057,3804358.0,46940131328.0,138.332,9.56,9.47,2.32,24.498,1.31,0.09,2489.25,7.15,12338.515809500575,0,pink
1058,3786025.0,48532123648.0,103.343,9.9,9.87,1.68,17.021,1.02,0.03,2606.956,8.19,12818.754141348776,0,pink
1059,3774232.0,50778370048.0,112.205,10.41,10.16,1.91,18.799,1.14,0.25,2691.938,8.25,13453.96097749158,0,pink
1060,3771135.0,52238069760.0,122.526,10.65,10.61,2.24,21.112,1.3,0.04,2813.477,8.37,13852.081604079409,0,pink
1061,3771112.0,53661818880.0,110.132,11.27,11.35,2.1,18.502,1.25,-0.08,3009.722,9.25,14229.70701480094,0,pink
1062,3771904.0,56260120576.0,110.522,12.12,11.31,2.1,18.568,1.25,0.81,2998.486,9.21,14915.57594678974,0,pink
1063,3772323.0,58984800256.0,102.349,12.84,11.92,1.99,16.695,1.22,0.92,3159.857,9.93,15636.200891599156,0,pink
1064,81551680.0,2741360000000.0,498.515,575.36,572.3,367.22,64.166,285.3,3.06,7017.636,35.47,33615.00339416674,2,dark purple
1065,81514568.0,2819460000000.0,494.355,585.55,581.89,372.69,64.048,287.66,3.66,7138.479,37.9,34588.4186002188,2,dark purple
1066,81443424.0,2851460000000.0,497.079,591.96,581.96,372.64,64.032,289.28,10.0,7145.574,44.48,35011.54371898706,2,dark purple
1067,81346808.0,2863390000000.0,500.05,599.27,602.54,390.81,64.86,301.3,-3.27,7407.051,46.67,35199.783131011114,2,dark purple
1068,81266672.0,2929750000000.0,487.039,607.66,610.28,385.24,63.125,297.23,-2.62,7509.598,57.97,36051.06408196462,2,dark purple
1069,81212168.0,2983870000000.0,482.565,608.84,613.41,386.96,63.083,296.01,-4.57,7553.178,63.4,36741.66166823671,2,dark purple
1070,81177816.0,3129390000000.0,474.397,612.83,629.81,390.03,61.928,298.78,-16.98,7758.4,72.51,38549.81760041438,2,dark purple
1071,81183832.0,3268100000000.0,488.668,615.75,632.31,402.4,63.64,308.99,-16.56,7788.62,89.38,40255.5523617067,2,dark purple
1072,81217488.0,3340930000000.0,468.493,613.1,633.2,390.43,61.66,296.65,-20.1,7796.35,94.28,41135.59877646056,2,dark purple
1073,81260624.0,3189040000000.0,464.665,576.67,588.94,358.07,60.799,273.66,-12.27,7247.544,95.94,39244.591574881335,2,dark purple
1074,81325088.0,3356790000000.0,462.202,609.69,624.64,378.9,60.659,288.71,-14.95,7680.779,105.18,41276.19265533411,2,dark purple
1075,81423384.0,3519130000000.0,472.594,601.4,605.17,373.16,61.662,286.0,-3.77,7432.385,124.04,43220.13931526108,2,dark purple
1076,81545568.0,3536440000000.0,475.153,599.85,620.39,377.89,60.912,294.78,-20.54,7607.894,143.04,43367.65426663041,2,dark purple
1077,81680592.0,3553720000000.0,477.541,598.96,631.15,381.52,60.448,301.4,-32.19,7727.05,152.34,43507.52012179344,2,dark purple
1078,81858824.0,3610400000000.0,463.102,586.07,619.95,360.28,58.114,287.1,-33.88,7573.404,162.54,44105.20239088703,2,dark purple
1079,82073232.0,3672550000000.0,448.397,592.29,640.57,359.99,56.198,287.23,-48.28,7804.859,188.79,44747.232569079286,2,dark purple
1080,82331432.0,3735420000000.0,448.03,592.45,642.97,368.67,57.339,288.07,-50.52,7809.532,189.67,45370.52143098883,2,dark purple
1081,82624368.0,3827500000000.0,424.127,593.55,646.01,353.37,54.7,273.99,-52.46,7818.638,216.32,46324.106224933545,2,dark purple
1082,82896696.0,3885960000000.0,411.556,583.98,632.72,334.65,52.891,260.4,-48.74,7632.632,222.07,46877.13971133421,2,dark purple
1083,19665506.0,39519514624.0,70.126,7.34,7.13,0.58,8.135,0.5,0.21,362.564,6.55,2009.5854448901543,0,pink
1084,20195584.0,41144434688.0,111.255,7.88,7.73,1.18,15.265,0.86,0.15,382.757,6.55,2037.2985840865013,0,pink
1085,20758324.0,42979041280.0,192.686,7.54,7.11,2.1,29.536,1.37,0.43,342.513,5.01,2070.448523686209,0,pink
1086,21329520.0,45217304576.0,209.424,6.07,5.73,1.86,32.461,1.2,0.34,268.642,3.87,2119.9400912913184,0,pink
1087,21906448.0,47687385088.0,86.735,6.09,5.88,0.64,10.884,0.51,0.21,268.414,5.24,2176.865235660295,0,pink
1088,22496952.0,50453082112.0,118.263,6.86,6.68,1.1,16.467,0.79,0.18,296.929,5.58,2242.663011060343,0,pink
1089,23098590.0,53573709824.0,206.813,8.09,8.22,2.64,32.117,1.7,-0.13,355.866,5.58,2319.3497881905346,0,pink
1090,23708328.0,55855472640.0,290.99,6.96,6.77,3.06,45.199,1.97,0.19,285.554,3.71,2355.9431369432714,0,pink
1091,24326092.0,60944891904.0,168.305,7.88,8.14,2.0,24.57,1.37,-0.26,334.62,6.14,2505.330157593748,0,pink
1092,24950768.0,63844990976.0,152.62,8.23,8.78,1.96,22.323,1.34,-0.55,351.893,6.82,2558.838708932727,0,pink
1093,25574722.0,68838727680.0,194.361,9.0,9.93,2.98,30.01,1.93,-0.93,388.274,6.95,2691.6706144449977,0,pink
1094,26205940.0,78458888192.0,195.791,10.32,10.93,3.42,31.29,2.14,-0.61,417.081,7.51,2993.9352754375536,0,pink
1095,26858760.0,85729714176.0,197.952,11.18,11.72,3.71,31.655,2.32,-0.54,436.357,8.01,3191.8716342824464,0,pink
1096,27525586.0,92004286464.0,213.089,12.03,12.53,4.36,34.796,2.67,-0.5,455.213,8.17,3342.5005543569537,0,pink
1097,28196356.0,95677579264.0,204.276,12.16,12.63,4.31,34.125,2.58,-0.47,447.93,8.32,3393.2604363485834,0,pink
1098,28870946.0,99411263488.0,278.424,10.81,11.17,5.36,47.986,3.11,-0.36,386.894,5.81,3443.2977529728328,0,pink
1099,29554298.0,103444000000.0,292.105,11.96,11.4,5.84,51.228,3.33,0.56,385.731,5.56,3500.133889155479,0,pink
1100,30222266.0,111868000000.0,314.642,12.89,12.84,7.17,55.841,4.04,0.05,424.852,5.67,3701.5093441372,0,pink
1101,30870648.0,118874000000.0,327.07,13.77,14.37,8.3,57.759,4.7,-0.6,465.491,6.07,3850.712819504145,0,pink
1102,11038112.0,225055000000.0,701.236,53.41,53.42,49.28,92.25,37.46,-0.01,4839.596,4.14,20388.90346465048,0,pink
1103,11072182.0,236462000000.0,718.538,55.58,53.08,50.14,94.461,38.14,2.5,4793.997,2.94,21356.404726728662,0,pink
1104,11096620.0,247946000000.0,705.097,56.85,53.95,50.37,93.364,38.04,2.9,4861.841,3.58,22344.281411817294,0,pink
1105,11110488.0,264672000000.0,674.957,59.99,57.9,52.01,89.827,39.08,2.09,5211.292,5.89,23821.81592743721,0,pink
1106,11115089.0,280567000000.0,672.279,61.62,58.8,52.89,89.949,39.53,2.82,5290.106,5.91,25241.99311404524,0,pink
1107,11113450.0,284787000000.0,670.032,63.21,59.43,53.02,89.214,39.82,3.78,5347.574,6.41,25625.43584575447,0,pink
1108,11106097.0,303593000000.0,641.183,64.37,60.17,52.5,87.253,38.58,4.2,5417.745,7.67,27335.705783949124,0,pink
1109,11091491.0,316351000000.0,669.75,67.07,62.71,58.12,92.681,42.0,4.36,5653.883,4.59,28521.954352214685,0,pink
1110,11073621.0,318127000000.0,655.912,68.53,62.92,57.17,90.861,41.27,5.61,5681.972,5.75,28728.36265572029,0,pink
1111,11055503.0,307181000000.0,639.266,65.44,61.07,52.91,86.638,39.04,4.37,5523.946,8.16,27785.348165524447,0,pink
1112,11033784.0,292967000000.0,604.566,63.09,57.38,46.85,81.649,34.69,5.71,5200.392,10.53,26551.815768733555,0,pink
1113,11004730.0,268612000000.0,620.375,62.42,59.19,51.04,86.231,36.72,3.23,5378.596,8.15,24408.77695318286,0,pink
1114,10963633.0,248993000000.0,602.798,62.53,60.75,50.62,83.325,36.62,1.78,5541.046,10.13,22710.811279436297,0,pink
1115,10914501.0,240930000000.0,547.094,59.01,57.12,42.76,74.86,31.25,1.89,5233.404,14.36,22074.302801383223,0,pink
1116,10862972.0,241776000000.0,571.4,59.17,50.35,38.17,75.809,28.77,8.82,4635.011,12.18,22256.89249682315,0,pink
1117,10806644.0,241242000000.0,522.284,61.44,51.83,36.98,71.349,27.07,9.61,4796.124,14.85,22323.489142420163,0,pink
1118,10749742.0,241654000000.0,500.46,63.21,54.41,39.52,72.634,27.23,8.8,5061.517,14.89,22479.98138001824,0,pink
1119,10692230.0,245291000000.0,507.974,61.42,55.18,41.38,74.991,28.03,6.24,5160.757,13.8,22941.051586058285,0,pink
1120,10633275.0,250036000000.0,479.624,59.53,53.25,37.11,69.69,25.54,6.28,5007.864,16.14,23514.48636473711,0,pink
1121,11735893.0,68715679744.0,366.501,5.33,6.03,2.84,47.098,2.21,-0.7,513.808,3.19,5855.172652306902,0,pink
1122,12009197.0,70380544000.0,382.504,5.59,5.83,2.83,48.542,2.23,-0.24,485.461,3.0,5860.553707296166,0,pink
1123,12289867.0,73277358080.0,426.71,5.76,6.14,3.35,54.56,2.62,-0.38,499.599,2.79,5962.420755244951,0,pink
1124,12570507.0,75358445568.0,413.072,7.25,7.65,4.1,53.595,3.16,-0.4,608.567,3.55,5994.861270750655,0,pink
1125,12852433.0,78110564352.0,394.659,6.32,6.74,3.45,51.187,2.66,-0.42,524.414,3.29,6077.492436801655,0,pink
1126,13132818.0,80887496704.0,406.024,7.98,8.3,4.31,51.928,3.37,-0.32,632.005,3.99,6159.188127331087,0,pink
1127,13412401.0,85203984384.0,361.882,8.21,8.29,3.68,44.391,3.0,-0.08,618.085,4.61,6352.6272726262805,0,pink
1128,13696609.0,90478133248.0,394.678,8.9,9.02,4.44,49.224,3.56,-0.12,658.557,4.58,6605.878378217557,0,pink
1129,13979451.0,93355040768.0,330.569,8.37,8.44,3.39,40.166,2.79,-0.07,603.743,5.05,6678.019098747154,0,pink
1130,14259415.0,93747200000.0,382.904,8.48,8.54,4.04,47.307,3.27,-0.06,598.903,4.5,6574.407154851724,0,pink
1131,14543126.0,96368689152.0,305.382,8.21,7.99,2.96,37.046,2.44,0.22,549.4,5.03,6626.408184320208,0,pink
1132,14833458.0,100320000000.0,300.725,8.6,8.28,3.02,36.473,2.49,0.32,558.198,5.26,6763.089227070316,0,pink
1133,15128307.0,103418000000.0,305.794,9.35,9.32,3.38,36.266,2.85,0.03,616.064,5.94,6836.059051419303,0,pink
1134,15422663.0,107345000000.0,310.824,9.79,10.07,3.63,36.048,3.13,-0.28,652.935,6.44,6960.211735158838,0,pink
1135,15713744.0,111915000000.0,315.248,10.19,10.69,3.83,35.828,3.37,-0.5,680.296,6.86,7122.10915489014,0,pink
1136,16001105.0,116637000000.0,367.454,10.93,11.43,4.72,41.295,4.2,-0.5,714.326,6.71,7289.309082091518,0,pink
1137,16291004.0,120159000000.0,367.11,11.45,12.04,4.88,40.532,4.42,-0.59,739.058,7.16,7375.788502660732,0,pink
1138,16578718.0,123768000000.0,291.798,11.71,12.68,3.92,30.915,3.7,-0.97,764.836,8.76,7465.474712821582,0,pink
1139,16850176.0,127550000000.0,335.694,12.45,14.12,5.08,35.977,4.74,-1.67,837.973,9.04,7569.653871864602,0,pink
1140,8336973.0,8142368256.0,333.333,0.75,0.75,0.34,45.333,0.25,0.0,89.961,0.41,976.6576257353838,0,pink
1141,8445722.0,8530150912.0,297.872,0.94,0.94,0.39,41.489,0.28,0.0,111.299,0.55,1009.9966482439276,0,pink
1142,8577787.0,9080053760.0,292.929,0.99,0.99,0.4,40.404,0.29,0.0,115.414,0.59,1058.5543520723934,0,pink
1143,8772259.0,9309106176.0,390.805,0.87,0.87,0.47,54.023,0.34,0.0,99.176,0.4,1061.1982815372871,0,pink
1144,8961046.0,9645747200.0,297.872,0.94,0.94,0.39,41.489,0.28,0.0,104.898,0.55,1076.4086246181528,0,pink
1145,9140112.0,10059821056.0,318.182,0.88,0.88,0.39,44.318,0.28,0.0,96.279,0.49,1100.6233901728997,0,pink
1146,9330632.0,10279821312.0,329.412,0.85,0.85,0.39,45.882,0.28,0.0,91.098,0.46,1101.7282979330876,0,pink
1147,9547087.0,11105668096.0,319.149,0.94,0.94,0.41,43.617,0.3,0.0,98.459,0.53,1163.252005140416,0,pink
1148,9779793.0,11730749440.0,333.333,0.96,0.96,0.44,45.833,0.32,0.0,98.162,0.52,1199.4885208715564,0,pink
1149,10021319.0,11707655168.0,333.333,0.96,0.96,0.44,45.833,0.32,0.0,95.796,0.52,1168.2748716012334,0,pink
1150,10270728.0,12362233856.0,347.826,0.92,0.92,0.44,47.826,0.32,0.0,89.575,0.48,1203.6375470171151,0,pink
1151,10527711.0,13233698816.0,376.471,0.85,0.85,0.44,51.765,0.32,0.0,80.739,0.41,1257.0347738459006,0,pink
1152,10788696.0,14087314432.0,225.352,0.71,0.71,0.22,30.986,0.16,0.0,65.81,0.49,1305.7476484646522,0,pink
1153,11055433.0,14709018624.0,187.5,0.64,0.64,0.16,25.0,0.12,0.0,57.89,0.48,1330.4787450658876,0,pink
1154,11333362.0,14874104832.0,289.855,0.69,0.69,0.27,39.13,0.2,0.0,60.882,0.42,1312.4176949434775,0,pink
1155,11626003.0,14900875264.0,166.667,1.14,1.14,0.24,21.053,0.19,0.0,98.056,0.9,1281.6851383919306,0,pink
1156,11930991.0,15905507328.0,242.236,1.61,1.61,0.51,31.677,0.39,0.0,134.943,1.1,1333.125414980197,0,pink
1157,12240791.0,18022438912.0,231.638,1.77,1.77,0.54,30.508,0.41,0.0,144.598,1.23,1472.3263318522472,0,pink
1158,12554871.0,19045322752.0,355.705,1.49,1.49,0.73,48.993,0.53,0.0,118.679,0.76,1516.966821244121,0,pink
1159,1230855.0,1486201600.0,666.667,0.03,0.03,0.03,100.0,0.02,0.0,24.373,0.0,1207.4546555036943,0,pink
1160,1257390.0,1520990592.0,666.667,0.03,0.03,0.03,100.0,0.02,0.0,23.859,0.0,1209.6410755612817,0,pink
1161,1285682.0,1507700352.0,500.0,0.02,0.02,0.02,100.0,0.01,0.0,15.556,0.0,1172.6852767636165,0,pink
1162,1315670.0,1522869248.0,500.0,0.02,0.02,0.02,100.0,0.01,0.0,15.201,0.0,1157.4857281841191,0,pink
1163,1347012.0,1573921408.0,666.667,0.03,0.03,0.03,100.0,0.02,0.0,22.272,0.0,1168.4538875674457,0,pink
1164,1379714.0,1653070464.0,666.667,0.03,0.03,0.03,100.0,0.02,0.0,21.744,0.0,1198.1254549855985,0,pink
1165,1414094.0,1701900928.0,666.667,0.03,0.03,0.03,100.0,0.02,0.0,21.215,0.0,1203.5274373556497,0,pink
1166,1450574.0,1768964992.0,666.667,0.03,0.03,0.03,100.0,0.02,0.0,20.681,0.0,1219.4931054878966,0,pink
1167,1488437.0,1837842560.0,666.667,0.03,0.03,0.03,100.0,0.02,0.0,20.155,0.0,1234.746623471467,0,pink
1168,1527207.0,1913611648.0,666.667,0.03,0.03,0.03,100.0,0.02,0.0,19.644,0.0,1253.0139319686198,0,pink
1169,1567226.0,2015432192.0,666.667,0.03,0.03,0.03,100.0,0.02,0.0,19.142,0.0,1285.986955295535,0,pink
1170,1609025.0,2192198912.0,666.667,0.03,0.03,0.03,100.0,0.02,0.0,18.645,0.0,1362.439310762729,0,pink
1171,1652720.0,2160239104.0,666.667,0.03,0.03,0.03,100.0,0.02,0.0,18.152,0.0,1307.0811171886344,0,pink
1172,1697757.0,2238347520.0,666.667,0.03,0.03,0.03,100.0,0.02,0.0,17.67,0.0,1318.4145434240588,0,pink
1173,1743318.0,2253617152.0,666.667,0.03,0.03,0.03,100.0,0.02,0.0,17.209,0.0,1292.717193306098,0,pink
1174,1788931.0,2372699648.0,666.667,0.06,0.06,0.06,100.0,0.04,0.0,33.54,0.0,1326.3226183681763,0,pink
1175,1834554.0,2506111488.0,750.0,0.08,0.08,0.08,100.0,0.06,0.0,43.607,0.0,1366.0603547238184,0,pink
1176,1879835.0,2652453632.0,750.0,0.08,0.08,0.08,100.0,0.06,0.0,42.557,0.0,1411.0034295563175,0,pink
1177,1924954.0,2752462080.0,750.0,0.08,0.08,0.08,100.0,0.06,0.0,41.559,0.0,1429.8845998397885,0,pink
1178,8360224.0,12590116864.0,358.491,0.53,0.53,0.25,47.17,0.19,0.0,63.395,0.28,1505.9544892577042,0,pink
